ledger_entry_KEY,update__staff_KEY,update_date_utc,bank_account_KEY,bank_account__bank_account_id,bank_account__bank_account_id_sortable,bank_account__description,control_date,submittal_status_KEY,digita_vat_period_KEY,ledger_entry_subtype_KEY,ledger_entry_type_KEY,ledger_entry_type__ledger_entry_type_id,ledger_entry_type__ledger_entry_type_id_sortable,ledger_entry_type__description,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,entry_date,reference,normal_sign,debit_amount,credit_amount,amount,open_date,posted_open_amount,live_open_amount,posted_closed_amount,live_closed_amount,posted_application_count,comments,internal_comments,approved_date,approved__staff_KEY,approved__staff__staff_id,approved__staff__staff_id_sortable,posted_date,posted__staff_KEY,posted__staff__staff_id,posted__staff__staff_id_sortable,entry_number,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,void_date,is_posted,is_approved
614,61,03/07/2024,,,,,03/15/2024,,,1,1,INV,INV,Invoice,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,03/07/2024,,1,95,0,95,01/01/2079,0,0,95,95,1,,,03/07/2024,61,2014HM,2014HM,03/07/2024,61,2014HM,2014HM,137313,,,,TRUE,TRUE
615,61,10/28/2022,,,,,10/27/2022,,,1,1,INV,INV,Invoice,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,10/27/2022,,1,1100,0,1100,01/01/2079,0,0,1100,1100,1,,,10/28/2022,61,2014HM,2014HM,10/28/2022,61,2014HM,2014HM,102817,,,,TRUE,TRUE
616,61,01/11/2023,,,,,12/29/2022,,,1,1,INV,INV,Invoice,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,12/29/2022,,1,235,0,235,01/01/2079,0,0,235,235,1,,,01/09/2023,84,4380LH,4380LH,01/11/2023,61,2014HM,2014HM,106613,,,,TRUE,TRUE
617,61,05/25/2023,,,,,05/18/2023,,,1,1,INV,INV,Invoice,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,05/25/2023,,1,1100,0,1100,01/01/2079,0,0,1100,1100,1,,,05/25/2023,61,2014HM,2014HM,05/25/2023,61,2014HM,2014HM,118155,,,,TRUE,TRUE
618,61,10/28/2022,,,,,10/27/2022,,,1,1,INV,INV,Invoice,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,10/27/2022,,1,1300,0,1300,01/01/2079,0,0,1300,1300,1,,,10/28/2022,61,2014HM,2014HM,10/28/2022,61,2014HM,2014HM,102813,,,,TRUE,TRUE
619,61,03/08/2022,,,,,03/04/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/04/2022,,1,310,0,310,01/01/2079,0,0,310,310,1,,,03/07/2022,61,2014HM,2014HM,03/07/2022,61,2014HM,2014HM,88813,,,,TRUE,TRUE
620,61,10/11/2022,,,,,07/01/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,07/01/2022,,1,180,0,180,01/01/2079,0,0,180,180,1,,,06/30/2022,61,2014HM,2014HM,10/11/2022,61,2014HM,2014HM,97000,,,,TRUE,TRUE
621,61,08/11/2022,,,,,08/03/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,08/11/2022,,1,70,0,70,01/01/2079,0,0,70,70,1,,,08/11/2022,61,2014HM,2014HM,08/11/2022,61,2014HM,2014HM,98507,,,,TRUE,TRUE
622,61,11/04/2022,,,,,11/04/2022,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/03/2022,,1,70,0,70,01/01/2079,0,0,70,70,1,,,11/04/2022,61,2014HM,2014HM,11/04/2022,61,2014HM,2014HM,103500,,,,TRUE,TRUE
623,61,01/03/2023,,,,,01/04/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/03/2023,,1,187.5,0,187.5,01/01/2079,0,0,187.5,187.5,1,,,01/03/2023,61,2014HM,2014HM,01/03/2023,61,2014HM,2014HM,106776,,,,TRUE,TRUE
624,61,02/10/2023,,,,,02/03/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/09/2023,,1,148.75,0,148.75,01/01/2079,0,0,148.75,148.75,1,,,02/09/2023,61,2014HM,2014HM,02/09/2023,61,2014HM,2014HM,109145,,,,TRUE,TRUE
625,61,04/03/2023,,,,,04/03/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/03/2023,,1,187.5,0,187.5,01/01/2079,0,0,187.5,187.5,1,,,04/03/2023,61,2014HM,2014HM,04/03/2023,61,2014HM,2014HM,112327,,,,TRUE,TRUE
626,61,04/12/2023,,,,,04/14/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,04/12/2023,,1,70,0,70,01/01/2079,0,0,70,70,1,,,04/12/2023,61,2014HM,2014HM,04/12/2023,61,2014HM,2014HM,113232,,,,TRUE,TRUE
627,61,05/11/2023,,,,,05/26/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,05/11/2023,,1,70,0,70,01/01/2079,0,0,70,70,1,,,05/11/2023,61,2014HM,2014HM,05/11/2023,61,2014HM,2014HM,116784,,,,TRUE,TRUE
628,61,06/19/2023,,,,,06/19/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,06/19/2023,,1,6700,0,6700,01/01/2079,0,0,6700,6700,1,,,06/19/2023,61,2014HM,2014HM,06/19/2023,61,2014HM,2014HM,119978,,,,TRUE,TRUE
629,61,09/14/2023,,,,,09/25/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,09/14/2023,,1,360,0,360,01/01/2079,0,0,360,360,1,,,09/14/2023,61,2014HM,2014HM,09/14/2023,61,2014HM,2014HM,123547,,,,TRUE,TRUE
630,61,10/26/2023,,,,,10/03/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,10/26/2023,,1,5975,0,5975,01/01/2079,0,0,5975,5975,1,,,10/26/2023,61,2014HM,2014HM,10/26/2023,61,2014HM,2014HM,125931,,,,TRUE,TRUE
631,61,11/08/2023,,,,,11/20/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/08/2023,,1,200,0,200,01/01/2079,0,0,200,200,1,,,11/08/2023,61,2014HM,2014HM,11/08/2023,61,2014HM,2014HM,128659,,,,TRUE,TRUE
632,61,11/14/2023,,,,,11/13/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,11/14/2023,,1,600,0,600,01/01/2079,0,0,600,600,1,,,11/14/2023,61,2014HM,2014HM,11/14/2023,61,2014HM,2014HM,129402,,,,TRUE,TRUE
633,61,12/07/2023,,,,,12/15/2023,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,12/05/2023,,1,330,0,330,01/01/2079,0,0,330,330,1,,,12/06/2023,61,2014HM,2014HM,12/07/2023,61,2014HM,2014HM,130655,,,,TRUE,TRUE
634,61,01/04/2024,,,,,01/10/2024,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/04/2024,,1,260,0,260,01/01/2079,0,0,260,260,1,,,01/04/2024,61,2014HM,2014HM,01/04/2024,61,2014HM,2014HM,132958,,,,TRUE,TRUE
635,61,01/11/2024,,,,,01/09/2024,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/11/2024,,1,600,0,600,01/01/2079,0,0,600,600,1,,,01/11/2024,61,2014HM,2014HM,01/11/2024,61,2014HM,2014HM,133838,,,,TRUE,TRUE
636,61,02/29/2024,,,,,02/26/2024,,,1,1,INV,INV,Invoice,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,02/29/2024,,1,600,0,600,01/01/2079,0,0,600,600,1,,,02/29/2024,61,2014HM,2014HM,02/29/2024,61,2014HM,2014HM,136725,,,,TRUE,TRUE
637,61,03/15/2023,,,,,03/13/2023,,,1,1,INV,INV,Invoice,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,03/15/2023,,1,1700,0,1700,01/01/2079,0,0,1700,1700,1,,,03/15/2023,61,2014HM,2014HM,03/15/2023,61,2014HM,2014HM,111282,,,,TRUE,TRUE
638,61,10/31/2022,,,,,09/10/2022,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,10/27/2022,,1,1800,0,1800,01/01/2079,0,0,1800,1800,1,,,10/31/2022,61,2014HM,2014HM,10/31/2022,61,2014HM,2014HM,103356,,,,TRUE,TRUE
639,61,03/08/2023,,,,,03/06/2023,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,03/08/2023,,1,3750,0,3750,01/01/2079,0,0,3750,3750,1,,,03/08/2023,61,2014HM,2014HM,03/08/2023,61,2014HM,2014HM,110834,,,,TRUE,TRUE
640,61,01/11/2024,,,,,01/10/2024,,,1,1,INV,INV,Invoice,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,01/11/2024,,1,1000,0,1000,01/01/2079,0,0,1000,1000,1,,,01/11/2024,61,2014HM,2014HM,01/11/2024,61,2014HM,2014HM,134062,,,,TRUE,TRUE
641,61,04/06/2023,,,,,04/05/2023,,,1,1,INV,INV,Invoice,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,04/06/2023,,1,1425,0,1425,01/01/2079,0,0,1425,1425,1,,,04/06/2023,61,2014HM,2014HM,04/06/2023,61,2014HM,2014HM,113005,,,,TRUE,TRUE
642,61,01/11/2024,,,,,12/21/2023,,,1,1,INV,INV,Invoice,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,01/11/2024,,1,240,0,240,01/01/2079,0,0,240,240,1,,,01/11/2024,61,2014HM,2014HM,01/11/2024,61,2014HM,2014HM,132039,,,,TRUE,TRUE
643,61,03/08/2024,,,,,02/20/2024,,,1,1,INV,INV,Invoice,11,37285951500,37285951500                              `,TrustTide Banking,WACL,3321MC,4081OL,03/08/2024,,1,40,0,40,01/01/2079,0,0,40,40,1,,,03/08/2024,61,2014HM,2014HM,03/08/2024,61,2014HM,2014HM,136287,,,,TRUE,TRUE
644,61,01/11/2024,,,,,12/21/2023,,,1,1,INV,INV,Invoice,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,01/11/2024,,1,390,0,390,01/01/2079,0,0,390,390,1,,,01/11/2024,61,2014HM,2014HM,01/11/2024,61,2014HM,2014HM,132040,,,,TRUE,TRUE
645,61,10/28/2022,,,,,10/27/2022,,,1,1,INV,INV,Invoice,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,10/27/2022,,1,2000,0,2000,01/01/2079,0,0,2000,2000,1,,,10/28/2022,61,2014HM,2014HM,10/28/2022,61,2014HM,2014HM,102812,,,,TRUE,TRUE
646,61,05/25/2023,,,,,05/18/2023,,,1,1,INV,INV,Invoice,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,05/25/2023,,1,2000,0,2000,01/01/2079,0,0,2000,2000,1,,,05/25/2023,61,2014HM,2014HM,05/25/2023,61,2014HM,2014HM,118154,,,,TRUE,TRUE
647,61,01/14/2022,,,,,01/01/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,01/11/2022,,1,650,0,650,01/01/2079,0,0,650,650,1,,,01/14/2022,61,2014HM,2014HM,01/14/2022,61,2014HM,2014HM,84629,,,,TRUE,TRUE
648,61,09/27/2022,,,,,09/23/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,09/23/2022,,1,263.2,0,263.2,01/01/2079,0,0,263.2,263.2,1,,,09/27/2022,61,2014HM,2014HM,09/27/2022,61,2014HM,2014HM,100590,,,,TRUE,TRUE
649,61,10/28/2022,,,,,10/21/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,10/21/2022,,1,276,0,276,01/01/2079,0,0,276,276,1,,,10/28/2022,61,2014HM,2014HM,10/28/2022,61,2014HM,2014HM,103161,,,,TRUE,TRUE
650,61,01/03/2023,,,,,12/30/2022,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,12/30/2022,,1,292,0,292,01/01/2079,0,0,292,292,1,,,01/03/2023,61,2014HM,2014HM,01/03/2023,61,2014HM,2014HM,107183,,,,TRUE,TRUE
651,61,05/03/2023,,,,,04/27/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,04/27/2023,,1,132,0,132,01/01/2079,0,0,132,132,1,,,05/03/2023,61,2014HM,2014HM,05/03/2023,61,2014HM,2014HM,116087,,,,TRUE,TRUE
652,61,05/11/2023,,,,,05/05/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,05/05/2023,,1,257.6,0,257.6,01/01/2079,0,0,257.6,257.6,1,,,05/11/2023,61,2014HM,2014HM,05/11/2023,61,2014HM,2014HM,117680,,,,TRUE,TRUE
653,61,07/05/2023,,,,,06/30/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,06/30/2023,,1,293.2,0,293.2,01/01/2079,0,0,293.2,293.2,1,,,07/05/2023,61,2014HM,2014HM,07/05/2023,61,2014HM,2014HM,120928,,,,TRUE,TRUE
654,61,08/01/2023,,,,,08/01/2023,,,1,1,INV,INV,Invoice,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,07/28/2023,,1,293.2,0,293.2,01/01/2079,0,0,293.2,293.2,1,,,08/01/2023,61,2014HM,2014HM,08/01/2023,61,2014HM,2014HM,122275,,,,TRUE,TRUE
655,61,03/03/2022,,,,,02/21/2022,,,1,1,INV,INV,Invoice,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,02/21/2022,,1,2500,0,2500,01/01/2079,0,0,2500,2500,1,,,03/03/2022,61,2014HM,2014HM,03/03/2022,61,2014HM,2014HM,88113,,,,TRUE,TRUE
656,61,03/04/2022,,,,,03/04/2022,,,1,1,INV,INV,Invoice,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,03/04/2022,,1,745,0,745,01/01/2079,0,0,745,745,1,,,03/04/2022,61,2014HM,2014HM,03/04/2022,61,2014HM,2014HM,88817,,,,TRUE,TRUE
657,61,11/23/2022,,,,,11/17/2022,,,1,1,INV,INV,Invoice,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,11/17/2022,,1,350,0,350,01/01/2079,0,0,350,350,1,,,11/22/2022,61,2014HM,2014HM,11/23/2022,61,2014HM,2014HM,104566,,,,TRUE,TRUE
658,61,12/29/2022,,,,,12/23/2022,,,1,1,INV,INV,Invoice,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,12/23/2022,,1,2000,0,2000,01/01/2079,0,0,2000,2000,1,,,12/29/2022,61,2014HM,2014HM,12/29/2022,61,2014HM,2014HM,106280,,,,TRUE,TRUE
659,61,02/02/2023,,,,,01/17/2023,,,1,1,INV,INV,Invoice,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,02/02/2023,,1,1360,0,1360,01/01/2079,0,0,1360,1360,1,,,02/02/2023,61,2014HM,2014HM,02/02/2023,61,2014HM,2014HM,108074,,,,TRUE,TRUE
660,61,06/21/2023,,,,,06/21/2023,,,1,1,INV,INV,Invoice,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,06/21/2023,,1,450,0,450,01/01/2079,0,0,450,450,1,,,06/21/2023,61,2014HM,2014HM,06/21/2023,61,2014HM,2014HM,120075,,,,TRUE,TRUE
661,61,01/18/2024,,,,,01/17/2024,,,1,1,INV,INV,Invoice,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,01/18/2024,,1,1000,0,1000,01/01/2079,0,0,1000,1000,1,,,01/18/2024,61,2014HM,2014HM,01/18/2024,61,2014HM,2014HM,134232,,,,TRUE,TRUE
662,61,04/05/2023,,,,,03/16/2023,,,1,1,INV,INV,Invoice,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,04/05/2023,,1,1875,0,1875,01/01/2079,0,0,1875,1875,1,,,04/05/2023,61,2014HM,2014HM,04/05/2023,61,2014HM,2014HM,111506,,,,TRUE,TRUE
663,61,04/05/2023,,,,,03/17/2023,,,1,1,INV,INV,Invoice,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,04/05/2023,,1,1875,0,1875,01/01/2079,0,0,1875,1875,1,,,04/05/2023,61,2014HM,2014HM,04/05/2023,61,2014HM,2014HM,111639,,,,TRUE,TRUE
664,61,04/26/2023,,,,,03/11/2023,,,1,1,INV,INV,Invoice,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,04/26/2023,,1,500,0,500,01/01/2079,0,0,500,500,1,,,04/26/2023,61,2014HM,2014HM,04/26/2023,61,2014HM,2014HM,111267,,,,TRUE,TRUE
665,61,03/16/2023,,,,,03/15/2023,,,1,1,INV,INV,Invoice,18,23344078500,23344078500                              `,BeaconBridge Banking,IDMV,4380LH,2505CC,03/15/2023,,1,1650,0,1650,01/01/2079,0,0,1650,1650,1,,,03/15/2023,61,2014HM,2014HM,03/15/2023,61,2014HM,2014HM,111485,,,,TRUE,TRUE
666,61,03/16/2023,,,,,03/15/2023,,,1,1,INV,INV,Invoice,19,26265427500,26265427500                              `,BrightHorizon Enterprises,IDMV,4380LH,2505CC,03/15/2023,,1,1850,0,1850,01/01/2079,0,0,1850,1850,1,,,03/15/2023,61,2014HM,2014HM,03/15/2023,61,2014HM,2014HM,111487,,,,TRUE,TRUE
667,61,04/05/2023,,,,,03/17/2023,,,1,1,INV,INV,Invoice,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,04/05/2023,,1,1000,0,1000,01/01/2079,0,0,1000,1000,1,,,04/05/2023,61,2014HM,2014HM,04/05/2023,61,2014HM,2014HM,111640,,,,TRUE,TRUE
668,61,04/26/2023,,,,,03/16/2023,,,1,1,INV,INV,Invoice,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,04/26/2023,,1,745,0,745,01/01/2079,0,0,745,745,1,,,04/26/2023,61,2014HM,2014HM,04/26/2023,61,2014HM,2014HM,111507,,,,TRUE,TRUE
669,61,07/07/2022,,,,,07/11/2022,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,07/07/2022,,1,250,0,250,01/01/2079,0,0,250,250,1,,,07/07/2022,61,2014HM,2014HM,07/07/2022,61,2014HM,2014HM,97650,,,,TRUE,TRUE
670,61,10/05/2022,,,,,10/01/2022,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,10/01/2022,,1,125,0,125,01/01/2079,0,0,125,125,1,,,10/05/2022,61,2014HM,2014HM,10/05/2022,61,2014HM,2014HM,100973,,,,TRUE,TRUE
671,61,01/04/2023,,,,,01/03/2023,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,01/03/2023,,1,750,0,750,01/01/2079,0,0,750,750,1,,,01/04/2023,61,2014HM,2014HM,01/04/2023,61,2014HM,2014HM,107229,,,,TRUE,TRUE
672,61,02/14/2023,,,,,02/03/2023,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,02/14/2023,,1,160,0,160,01/01/2079,0,0,160,160,1,,,02/14/2023,61,2014HM,2014HM,02/14/2023,61,2014HM,2014HM,109152,,,,TRUE,TRUE
673,61,02/28/2023,,,,,02/27/2023,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,02/28/2023,,1,350,0,350,01/01/2079,0,0,350,350,1,,,02/28/2023,61,2014HM,2014HM,02/28/2023,61,2014HM,2014HM,110298,,,,TRUE,TRUE
674,61,03/10/2023,,,,,03/28/2023,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,03/09/2023,,1,193.95,0,193.95,01/01/2079,0,0,193.95,193.95,1,,,03/09/2023,61,2014HM,2014HM,03/09/2023,61,2014HM,2014HM,110912,,,,TRUE,TRUE
675,61,04/06/2023,,,,,04/06/2023,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,04/06/2023,,1,160,0,160,01/01/2079,0,0,160,160,1,,,04/06/2023,61,2014HM,2014HM,04/06/2023,61,2014HM,2014HM,112708,,,,TRUE,TRUE
676,61,04/12/2023,,,,,04/14/2023,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,04/12/2023,,1,160,0,160,01/01/2079,0,0,160,160,1,,,04/12/2023,61,2014HM,2014HM,04/12/2023,61,2014HM,2014HM,113294,,,,TRUE,TRUE
677,61,07/13/2023,,,,,07/21/2023,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,07/13/2023,,1,160,0,160,01/01/2079,0,0,160,160,1,,,07/13/2023,61,2014HM,2014HM,07/13/2023,61,2014HM,2014HM,120713,,,,TRUE,TRUE
678,61,01/04/2024,,,,,01/06/2024,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,01/04/2024,,1,160,0,160,01/01/2079,0,0,160,160,1,,,01/04/2024,61,2014HM,2014HM,01/04/2024,61,2014HM,2014HM,132619,,,,TRUE,TRUE
679,61,12/27/2021,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,12/27/2021,,,4,3,DM,DM,Debit Memo,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,12/27/2021,,1,150,0,150,01/01/2079,0,0,150,150,1,,,12/27/2021,61,2014HM,2014HM,12/27/2021,61,2014HM,2014HM,1452,,,,TRUE,TRUE
680,61,08/25/2021,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,08/25/2021,,,4,3,DM,DM,Debit Memo,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,08/25/2021,,1,1250,0,1250,01/01/2079,0,0,1250,1250,1,,,08/25/2021,61,2014HM,2014HM,08/25/2021,61,2014HM,2014HM,1414,,,,TRUE,TRUE
681,61,04/24/2023,12,08AUTO,000000000008AIW                           i,Automated,04/24/2023,,,4,3,DM,DM,Debit Memo,27,40922701500,40922701500                              `,BalanceBeam Financials,IDMV,4193AB,2448SR,04/24/2023,,1,250,0,250,01/01/2079,0,0,250,250,1,,,04/24/2023,61,2014HM,2014HM,04/24/2023,61,2014HM,2014HM,1710,,,,TRUE,TRUE
682,61,01/22/2019,3,01BB,000000000001BB                            i,Best Bank,01/22/2019,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,01/22/2019,,-1,0,200,-200,01/01/2079,0,0,-200,-200,2,,,01/22/2019,61,2014HM,2014HM,01/22/2019,61,2014HM,2014HM,32523,,,,TRUE,TRUE
683,61,06/17/2021,3,01BB,000000000001BB                            i,Best Bank,06/17/2021,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,06/17/2021,,-1,0,2144,-2144,01/01/2079,0,0,-2144,-2144,3,,,06/17/2021,61,2014HM,2014HM,06/17/2021,61,2014HM,2014HM,46171,,,,TRUE,TRUE
684,61,11/17/2021,3,01BB,000000000001BB                            i,Best Bank,11/17/2021,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,11/17/2021,,-1,0,700,-700,01/01/2079,0,0,-700,-700,2,,,11/17/2021,61,2014HM,2014HM,11/17/2021,61,2014HM,2014HM,48170,,,,TRUE,TRUE
685,61,01/12/2022,3,01BB,000000000001BB                            i,Best Bank,01/12/2022,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,01/12/2022,,-1,0,140,-140,01/01/2079,0,0,-140,-140,2,,,01/12/2022,61,2014HM,2014HM,01/12/2022,61,2014HM,2014HM,48710,,,,TRUE,TRUE
686,61,01/10/2023,3,01BB,000000000001BB                            i,Best Bank,01/10/2023,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,01/10/2023,,-1,0,165,-165,01/01/2079,0,0,-165,-165,2,,,01/10/2023,61,2014HM,2014HM,01/10/2023,61,2014HM,2014HM,54309,,,,TRUE,TRUE
687,61,01/17/2024,3,01BB,000000000001BB                            i,Best Bank,01/17/2024,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,01/17/2024,,-1,0,920,-920,01/01/2079,0,0,-920,-920,2,,,01/17/2024,61,2014HM,2014HM,01/17/2024,61,2014HM,2014HM,59294,,,,TRUE,TRUE
688,61,03/27/2014,3,01BB,000000000001BB                            i,Best Bank,03/27/2014,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,03/27/2014,,-1,0,734.33,-734.33,01/01/2079,0,0,-734.33,-734.33,10,,,03/27/2014,61,2014HM,2014HM,03/27/2014,61,2014HM,2014HM,3589,,,,TRUE,TRUE
689,61,01/09/2019,3,01BB,000000000001BB                            i,Best Bank,01/09/2019,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,01/09/2019,,-1,0,215,-215,01/01/2079,0,0,-215,-215,2,,,01/09/2019,61,2014HM,2014HM,01/09/2019,61,2014HM,2014HM,32197,,,,TRUE,TRUE
690,61,03/17/2020,3,01BB,000000000001BB                            i,Best Bank,03/17/2020,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,03/17/2020,,-1,0,1490.75,-1490.75,01/01/2079,0,0,-1490.75,-1490.75,2,,,03/17/2020,61,2014HM,2014HM,03/17/2020,61,2014HM,2014HM,38855,,,,TRUE,TRUE
