billing_decision_KEY,update__staff_KEY,update_date_utc,sheet_entry_KEY,ledger_entry_KEY,sheet_entry__client_KEY,sheet_entry__engagement_KEY,sheet_entry__activity_KEY,sheet_entry__staff_billing_rate_KEY,sheet_entry__sheet_entry_type_KEY,sheet_entry__staff_KEY,sheet_entry__approved__staff_KEY,sheet_entry__posted__staff_KEY,sheet_entry__entry_date,activity__activity_class_KEY,activity__activity_method_KEY,invoice_KEY,invoice__ledger_entry_KEY,invoice__report_definition_KEY,invoice__client_KEY,invoice__invoice_date,invoice__posted__staff_KEY,bill_amount,adjustment,units_closed,amount_closed,surcharge,discount,billing_decision_guid,time_amount_billed,time_amount_adjusted,expense_amount_billed,expense_amount_adjusted,progress_amount_billed,sales_tax,service_tax,tax,bill_amount_collected,surcharge_collected,sales_tax_collected,service_tax_collected,discount_collected,amount,recurring_bill,time_amount_recovered,expense_amount_recovered,time_amount_recovered_adjusted,expense_amount_recovered_adjusted
2726,61,45362.76977,1965,495,14,97,39,9407,1,132,132,132,45293,1,1,495,495,1627,14,45362,61,9.45,-18.05,0.25,27.5,0,0,9ABDE416-05C8-4824-9792-FFC54A2E988A,9.45,-18.05,0,0,0,0,0,0,0,0,0,0,0,9.45,FALSE,0,0,0,0
2727,61,45362.76977,1960,495,14,97,39,8542,1,132,132,132,45329,1,1,495,495,1627,14,45362,61,9.45,-18.05,0.25,27.5,0,0,21994729-8DE5-4EB6-9715-FFA6C43F8BB4,9.45,-18.05,0,0,0,0,0,0,0,0,0,0,0,9.45,FALSE,0,0,0,0
2728,61,45362.76977,1933,495,14,97,39,8710,1,132,132,132,45302,1,1,495,495,1627,14,45362,61,9.45,-18.05,0.25,27.5,0,0,E1817081-08EC-4310-BCED-2F346586A31B,9.45,-18.05,0,0,0,0,0,0,0,0,0,0,0,9.45,FALSE,0,0,0,0
2729,61,45362.76977,1938,495,14,97,39,3996,1,132,132,132,45335,1,1,495,495,1627,14,45362,61,9.45,-18.05,0.25,27.5,0,0,34DF4A12-35F5-49E3-82A6-93117F44FC88,9.45,-18.05,0,0,0,0,0,0,0,0,0,0,0,9.45,FALSE,0,0,0,0
2730,61,45204.77084,1944,485,14,97,39,5800,1,132,132,132,45132,1,1,485,485,1627,14,45199,61,23.59,-3.91,0.25,27.5,0,0,B454B2F4-14DB-45BD-A824-F88E47E6ACAC,23.59,-3.91,0,0,0,0,0,0,0,0,0,0,0,23.59,FALSE,0,0,0,0
2731,61,45362.76977,1954,495,14,97,39,9569,1,132,132,132,45321,1,1,495,495,1627,14,45362,61,9.45,-18.05,0.25,27.5,0,0,0E76D16D-4623-4F38-A882-EAD73BCB76DD,9.45,-18.05,0,0,0,0,0,0,0,0,0,0,0,9.45,FALSE,0,0,0,0
2732,61,45204.77084,1948,485,14,97,39,7888,1,132,132,132,45083,1,1,485,485,1627,14,45199,61,23.59,-3.91,0.25,27.5,0,0,6E971F2F-CAD2-4E61-AC27-48E0EBF3155B,23.59,-3.91,0,0,0,0,0,0,0,0,0,0,0,23.59,FALSE,0,0,0,0
2733,61,45362.76977,1922,495,14,97,39,9807,1,132,132,132,45280,1,1,495,495,1627,14,45362,61,9.45,-18.05,0.25,27.5,0,0,2A047435-5463-4692-AA17-DDB87BB61F45,9.45,-18.05,0,0,0,0,0,0,0,0,0,0,0,9.45,FALSE,0,0,0,0
2734,61,45204.77084,1940,485,14,97,39,9409,1,132,132,132,45097,1,1,485,485,1627,14,45199,61,23.59,-3.91,0.25,27.5,0,0,8F8E7D61-AAC4-4D92-8503-F858D7436777,23.59,-3.91,0,0,0,0,0,0,0,0,0,0,0,23.59,FALSE,0,0,0,0
2735,61,45204.77084,1976,485,14,97,39,8801,1,132,132,132,45153,1,1,485,485,1627,14,45199,61,23.59,-3.91,0.25,27.5,0,0,0EED4142-3AB4-4E71-8EE1-2CAD021539F5,23.59,-3.91,0,0,0,0,0,0,0,0,0,0,0,23.59,FALSE,0,0,0,0
2736,61,45204.77084,4916,485,14,97,39,6101,1,117,117,117,45106,1,1,485,485,1627,14,45199,61,36.45,-6.05,0.25,42.5,0,0,67086FB1-3361-445A-A377-9B337B9414E7,36.45,-6.05,0,0,0,0,0,0,0,0,0,0,0,36.45,FALSE,0,0,0,0
2737,61,45362.76977,4907,495,14,97,39,9488,1,117,117,117,45351,1,1,495,495,1627,14,45362,61,14.61,-27.89,0.25,42.5,0,0,28BB23F7-3988-4DDC-A10A-C42BD6C98EBC,14.61,-27.89,0,0,0,0,0,0,0,0,0,0,0,14.61,FALSE,0,0,0,0
2738,61,45323.91014,1511,493,14,99,39,9960,1,92,92,92,45295,1,1,493,493,1627,14,45322,61,21.92,-20.58,0.25,42.5,0,0,C519586C-120B-4D0D-B620-392F41FA997F,21.92,-20.58,0,0,0,0,0,0,0,0,0,0,0,21.92,FALSE,0,0,0,0
2739,61,45204.77084,4913,485,14,97,39,8753,1,117,117,117,45120,1,1,485,485,1627,14,45199,61,36.45,-6.05,0.25,42.5,0,0,D4A766EB-E02A-4CC9-A35F-7F1331958E8B,36.45,-6.05,0,0,0,0,0,0,0,0,0,0,0,36.45,FALSE,0,0,0,0
2745,61,45204.77084,3350,485,14,97,39,5378,1,93,93,93,45089,1,1,485,485,1627,14,45199,61,6,-1,0.05,7,0,0,E7E4697E-8718-40A1-ADA7-2D9945C53DF9,6,-1,0,0,0,0,0,0,0,0,0,0,0,6,FALSE,0,0,0,0
2746,61,45204.77084,3354,485,14,97,39,5139,1,93,93,93,45162,1,1,485,485,1627,14,45199,61,9.61,-1.59,0.08,11.2,0,0,3BACCC15-13BC-49B7-BFF2-2EFBF7C80135,9.61,-1.59,0,0,0,0,0,0,0,0,0,0,0,9.61,FALSE,0,0,0,0
2747,61,45204.77084,3352,485,14,97,39,4674,1,93,93,93,45118,1,1,485,485,1627,14,45199,61,9.61,-1.59,0.08,11.2,0,0,BBA8ADC4-B963-402D-A839-A3E903D767E2,9.61,-1.59,0,0,0,0,0,0,0,0,0,0,0,9.61,FALSE,0,0,0,0
2748,61,45362.76977,3359,495,14,97,39,3687,1,93,93,93,45266,1,1,495,495,1627,14,45362,61,3.85,-7.35,0.08,11.2,0,0,D61CB6B7-7104-4DD7-B195-0A88E71FE80D,3.85,-7.35,0,0,0,0,0,0,0,0,0,0,0,3.85,FALSE,0,0,0,0
2749,61,45362.76977,3357,495,14,97,39,9379,1,93,93,93,45274,1,1,495,495,1627,14,45362,61,3.85,-7.35,0.08,11.2,0,0,ECED54C9-AF29-4A53-8936-38E088C09B8C,3.85,-7.35,0,0,0,0,0,0,0,0,0,0,0,3.85,FALSE,0,0,0,0
2750,61,45204.77084,3349,485,14,97,39,9315,1,93,93,93,45147,1,1,485,485,1627,14,45199,61,9.61,-1.59,0.08,11.2,0,0,407CB8C4-A7C2-4006-B916-A70AFD88477D,9.61,-1.59,0,0,0,0,0,0,0,0,0,0,0,9.61,FALSE,0,0,0,0
2751,61,45362.76977,3358,495,14,97,39,5192,1,93,93,93,45288,1,1,495,495,1627,14,45362,61,3.85,-7.35,0.08,11.2,0,0,C77D00C0-98DC-4679-A3F3-252B845C33C2,3.85,-7.35,0,0,0,0,0,0,0,0,0,0,0,3.85,FALSE,0,0,0,0
2752,61,45204.77084,3353,485,14,97,39,3291,1,93,93,93,45132,1,1,485,485,1627,14,45199,61,9.61,-1.59,0.08,11.2,0,0,5430C084-13F4-4B44-8CB5-4A9385EA97AE,9.61,-1.59,0,0,0,0,0,0,0,0,0,0,0,9.61,FALSE,0,0,0,0
2753,61,45204.77084,3370,485,14,97,39,2186,1,93,93,93,45105,1,1,485,485,1627,14,45199,61,9.61,-1.59,0.08,11.2,0,0,DE63030A-2029-47B1-AD4E-C1DB3120A099,9.61,-1.59,0,0,0,0,0,0,0,0,0,0,0,9.61,FALSE,0,0,0,0
2761,57,43683.88861,1127,338,23,84,5,9267,1,57,57,57,43649,1,1,338,338,317,23,43678,102,220,-120,2,340,0,0,E339C539-C21D-4A07-B43C-0EE1A2146B12,220,-120,0,0,0,0,0,0,220,0,0,0,0,220,FALSE,0,0,0,0
2762,57,43592.70263,4148,337,23,84,49,6912,1,82,82,82,43518,1,1,337,337,317,23,43585,102,548.64,-91.36,4,640,0,0,58C9AA05-A292-4CED-8EDB-29C42FAD167C,548.64,-91.36,0,0,0,0,0,0,548.64,0,0,0,0,548.64,FALSE,0,0,0,0
2763,57,43592.70263,2539,337,23,84,44,2133,1,63,63,63,43519,1,1,337,337,317,23,43585,102,20.4,-3.4,0.17,23.8,0,0,3DB7F8D5-FA5F-4D7D-8AFF-CEBC16075C44,20.4,-3.4,0,0,0,0,0,0,20.4,0,0,0,0,20.4,FALSE,0,0,0,0
2764,102,43869.99343,2471,342,23,87,17,5092,1,114,114,61,43859,1,1,342,342,317,23,43861,102,100.22,-72.28,1.5,172.5,0,0,625933AF-C2BB-4E0A-BBFC-F980CA25176B,100.22,-72.28,0,0,0,0,0,0,100.22,0,0,0,0,100.22,FALSE,0,0,0,0
2765,102,43869.99343,2470,342,23,87,17,8298,1,114,114,61,43858,1,1,342,342,317,23,43861,102,210.45,-151.8,3.15,362.25,0,0,FC9EADD9-DBE2-4B3E-8787-4B1D0BB8923E,210.45,-151.8,0,0,0,0,0,0,210.45,0,0,0,0,210.45,FALSE,0,0,0,0
2766,102,43869.99343,2467,342,23,87,17,3337,1,114,114,61,43859,1,1,342,342,317,23,43861,102,6.68,-4.82,0.1,11.5,0,0,7B6A7A06-B617-4FF7-ADD8-2DCEA28293BE,6.68,-4.82,0,0,0,0,0,0,6.68,0,0,0,0,6.68,FALSE,0,0,0,0
2767,80,44461.9052,1130,348,23,84,5,4421,1,57,57,57,44412,1,1,348,348,317,23,44469,61,512.76,4.01,2.75,508.75,0,0,39C9D73A-62B2-45B7-AEA4-4FA21193AC34,512.76,4.01,0,0,0,0,0,0,512.76,0,0,0,0,512.76,FALSE,0,0,0,0
2768,61,44971.67743,815,672,25,98,52,6028,1,31,31,31,44957,1,1,672,672,1628,25,44971,61,40.69,0.19,0.3,40.5,0,0,32752A05-6265-46C2-8DAB-76B4A3AC6B1F,40.69,0.19,0,0,0,0,0,0,40.69,0,0,0,0,40.69,TRUE,0,0,0,0
2769,61,45330.72806,3097,142,4,92,56,7056,1,133,133,133,45294,1,1,142,142,1628,4,45330,61,49.48,-0.02,0.3,49.5,0,0,2CEA9332-40D1-4608-ACAB-268D0124BD16,49.48,-0.02,0,0,0,0,0,0,49.48,0,0,0,0,49.48,TRUE,0,0,0,0
2770,61,45330.72806,3095,142,4,92,56,2956,1,133,133,133,45303,1,1,142,142,1628,4,45330,61,32.98,-0.02,0.2,33,0,0,45A7F581-9A6A-40EB-9E6C-025808175F2A,32.98,-0.02,0,0,0,0,0,0,32.98,0,0,0,0,32.98,TRUE,0,0,0,0
2771,61,45330.72806,2450,142,4,92,34,,1,145,145,145,45314,1,1,142,142,1628,4,45330,61,16.24,-0.01,0.13,16.25,0,0,38E0C7DD-1D3A-4985-A18F-41DE9A00527A,16.24,-0.01,0,0,0,0,0,0,16.24,0,0,0,0,16.24,TRUE,0,0,0,0
2772,61,44971.67743,814,672,25,98,52,3340,1,31,31,31,44932,1,1,672,672,1628,25,44971,61,33.91,0.16,0.25,33.75,0,0,A00D98CA-D19D-47FE-A2D6-14BC59FF6202,33.91,0.16,0,0,0,0,0,0,33.91,0,0,0,0,33.91,TRUE,0,0,0,0
2773,61,45330.72744,2039,62,1,93,56,5835,1,133,133,133,45322,1,1,62,62,1628,1,45330,61,41.11,-0.14,0.25,41.25,0,0,352FD300-7CB2-4E31-A4D3-2C4341B9E823,41.11,-0.14,0,0,0,0,0,0,41.11,0,0,0,0,41.11,TRUE,0,0,0,0
2774,57,43592.70263,4147,337,23,84,49,9884,1,82,82,82,43523,1,1,337,337,317,23,43585,102,34.29,-5.71,0.25,40,0,0,669431B2-040C-4992-8480-A55E1261FDBB,34.29,-5.71,0,0,0,0,0,0,34.29,0,0,0,0,34.29,FALSE,0,0,0,0
2775,94,43376.09443,286,29,1,76,48,5932,1,94,94,94,43237,2,2,29,29,331,1,43373,102,104.42,29.42,0.5,75,0,0,4026EBA9-AD1C-4FBB-B83E-7A58CD64F947,104.42,29.42,0,0,0,0,0,0,104.42,0,0,0,0,104.42,FALSE,0,0,0,0
2776,94,43957.77177,103,40,1,93,52,6771,1,61,61,61,43941,1,1,40,40,331,1,43951,102,79.88,9.88,0.5,70,0,0,31B9FE7B-543D-46B7-8DFD-BDD64C1DDFD7,79.88,9.88,0,0,0,0,0,0,79.88,0,0,0,0,79.88,FALSE,0,0,0,0
2777,61,45028.97962,925,676,25,98,56,9330,1,134,134,134,44998,1,1,676,676,1629,25,45028,61,58.88,-0.52,0.44,59.4,0,0,6296E917-521A-4907-B162-5323CBB21D3E,58.88,-0.52,0,0,0,0,0,0,58.88,0,0,0,0,58.88,TRUE,0,0,0,0
2778,61,45358.65186,3107,143,4,92,56,9386,1,133,133,133,45330,1,1,143,143,1629,4,45358,61,46.3,0.1,0.28,46.2,0,0,AF259151-F7AD-422A-A425-915454B65C8D,46.3,0.1,0,0,0,0,0,0,46.3,0,0,0,0,46.3,TRUE,0,0,0,0
2779,61,45358.65185,2040,614,1,93,56,9503,1,133,133,133,45330,1,1,614,614,1629,1,45358,61,44.29,-0.26,0.27,44.55,0,0,79053B70-61E6-41FB-89AB-974C067C8F3B,44.29,-0.26,0,0,0,0,0,0,44.29,0,0,0,0,44.29,TRUE,0,0,0,0
2780,61,45265.83288,3093,633,4,92,56,7718,1,133,133,133,45245,1,1,633,633,1629,4,45265,61,85.66,-0.14,0.52,85.8,0,0,191AA8CF-70A7-406C-9505-85B202F88BC1,85.66,-0.14,0,0,0,0,0,0,85.66,0,0,0,0,85.66,TRUE,0,0,0,0
2781,61,45266.76137,2038,611,1,93,56,3809,1,133,133,133,45245,1,1,611,611,1629,1,45266,61,46.06,1.51,0.27,44.55,0,0,357E32ED-7AE2-4687-B3A8-CD4C7B5B831A,46.06,1.51,0,0,0,0,0,0,46.06,0,0,0,0,46.06,TRUE,0,0,0,0
2782,61,45265.83288,3098,633,4,92,56,6761,1,133,133,133,45257,1,1,633,633,1629,4,45265,61,57.65,-0.1,0.35,57.75,0,0,FD848763-78F1-4B14-A8F4-EC1E8DC10846,57.65,-0.1,0,0,0,0,0,0,57.65,0,0,0,0,57.65,TRUE,0,0,0,0
2783,61,44628.04346,116,619,4,92,52,7969,1,61,61,61,44580,1,1,619,619,1629,4,44624,61,69.55,-0.45,0.5,70,0,0,6935BF4E-D28D-42ED-8606-D3DB979C0B23,69.55,-0.45,0,0,0,0,0,0,69.55,0,0,0,0,69.55,TRUE,0,0,0,0
2784,61,44628.04346,1020,619,4,92,2,5358,1,61,61,61,44600,1,1,619,619,1629,4,44624,61,34.78,-0.22,0.25,35,0,0,8F8A7D01-8AE6-4E77-9E43-63DD0BDD24C7,34.78,-0.22,0,0,0,0,0,0,34.78,0,0,0,0,34.78,TRUE,0,0,0,0
2785,61,44628.04346,105,619,4,92,52,8446,1,61,61,61,44607,1,1,619,619,1629,4,44624,61,69.55,-0.45,0.5,70,0,0,9594DECC-9FBB-4905-8DA6-3CD8CA7FB7CF,69.55,-0.45,0,0,0,0,0,0,69.55,0,0,0,0,69.55,TRUE,0,0,0,0
2786,61,45217.84566,2599,140,4,92,56,7841,1,1,1,1,45188,1,1,140,140,1629,4,45217,61,39.66,2.16,0.25,37.5,0,0,87C9A2A0-A8E0-4DD1-9D9E-068300EA961B,39.66,2.16,0,0,0,0,0,0,39.66,0,0,0,0,39.66,TRUE,0,0,0,0
2787,61,44624.94314,2856,656,23,87,53,9194,1,123,123,123,44588,1,1,656,656,1629,23,44624,61,202.53,2.53,2,200,0,0,2BE5F82E-988F-4442-B79A-6C9D1E173809,202.53,2.53,0,0,0,0,0,0,202.53,0,0,0,0,202.53,FALSE,0,0,0,0
2788,61,44624.94314,2858,656,23,87,53,3335,1,123,123,123,44589,1,1,656,656,1629,23,44624,61,30.38,0.38,0.3,30,0,0,08047C6F-6924-4759-B2AE-238BB432A275,30.38,0.38,0,0,0,0,0,0,30.38,0,0,0,0,30.38,FALSE,0,0,0,0
2789,61,44624.94314,2859,656,23,87,53,7465,1,123,123,123,44592,1,1,656,656,1629,23,44624,61,60.76,0.76,0.6,60,0,0,222B468A-364B-4EEF-AC1B-04F438A92E90,60.76,0.76,0,0,0,0,0,0,60.76,0,0,0,0,60.76,FALSE,0,0,0,0
2790,61,44624.94314,4158,656,23,87,53,2991,1,117,117,117,44589,1,1,656,656,1629,23,44624,61,35.44,0.44,0.25,35,0,0,9D0AA02D-17AE-4D1C-BE1F-EA29D7AE49EE,35.44,0.44,0,0,0,0,0,0,35.44,0,0,0,0,35.44,FALSE,0,0,0,0
2791,61,44624.94314,4159,656,23,87,53,6129,1,117,117,117,44592,1,1,656,656,1629,23,44624,61,70.89,0.89,0.5,70,0,0,B2C9C667-CDA4-4EB0-A034-0789D41AFE6B,70.89,0.89,0,0,0,0,0,0,70.89,0,0,0,0,70.89,FALSE,0,0,0,0
2792,61,44473.83227,1057,80,3,14,2,9728,1,84,84,84,44376,1,1,80,80,147,3,44469,61,69.44,-5.56,0.5,75,0,0,9A95FCFD-FB9F-4EC6-98CD-9EF2BCD49969,69.44,-5.56,0,0,0,0,0,0,69.44,0,0,0,0,69.44,FALSE,0,0,0,0
2793,61,44345.24705,76,45,1,76,5,8339,1,68,68,61,44314,1,1,45,45,147,1,44344,61,480.77,68.27,1.25,412.5,0,0,7E49694F-9D49-44EC-BD81-3DFAF4F0A5D0,480.77,68.27,0,0,0,0,0,0,208.94,0,0,0,0,480.77,FALSE,0,0,0,0
2794,58,43191.37124,518,210,14,79,49,6916,1,58,58,58,43164,1,1,210,210,147,14,43190,61,39.99,-5.01,0.3,45,0,0,596AF4E0-E017-4908-ADEE-1766A15E45F3,39.99,-5.01,0,0,0,0,0,0,39.99,0,0,0,0,39.99,FALSE,0,0,0,0
2795,94,43437.89979,289,189,8,64,5,4241,1,94,94,94,43424,1,1,189,189,147,8,43434,61,81.4,-31.1,0.75,112.5,0,0,0847077E-4ADB-4AC1-9C3E-0AAA1F2D646F,81.4,-31.1,0,0,0,0,0,0,81.4,0,0,0,0,81.4,FALSE,0,0,0,0
2796,94,42492.80837,1049,171,11,22,4,4169,1,94,94,94,42382,1,1,171,171,147,11,42490,61,125.89,-4.11,1,130,0,0,22FF94F7-7CE9-4CDC-A6D5-BF1505C69866,125.89,-4.11,0,0,0,0,0,0,125.89,0,0,0,0,125.89,FALSE,0,0,0,0
2797,94,42376.62822,298,183,8,64,5,7154,1,94,94,94,42367,1,1,183,183,147,8,42369,61,62.22,-67.78,1,130,0,0,CD8C59CD-72B4-4A45-9E24-73949F87EBF2,62.22,-67.78,0,0,0,0,0,0,62.22,0,0,0,0,62.22,FALSE,0,0,0,0
2798,94,43927.90508,293,177,11,63,5,9665,1,94,94,94,43787,1,1,177,177,147,11,43921,61,124.06,-45.94,1,170,0,0,E728D02D-DD16-45CC-B8DA-91C2DE62044F,124.06,-45.94,0,0,0,0,0,0,124.06,0,0,0,0,124.06,FALSE,0,0,0,0
2799,94,43927.90508,291,177,11,63,5,4679,1,94,94,94,43782,1,1,177,177,147,11,43921,61,124.06,-45.94,1,170,0,0,D4F34D39-902D-4B7E-AA05-D2A5DE6F1F2E,124.06,-45.94,0,0,0,0,0,0,124.06,0,0,0,0,124.06,FALSE,0,0,0,0
2800,94,42376.62822,297,183,8,64,5,3804,1,94,94,94,42354,1,1,183,183,147,8,42369,61,31.11,-33.89,0.5,65,0,0,6B865D1F-8D6A-44A6-B2EA-32D5DD887C58,31.11,-33.89,0,0,0,0,0,0,31.11,0,0,0,0,31.11,FALSE,0,0,0,0
2801,94,42492.80837,1026,171,11,22,4,5257,1,70,70,70,42401,1,1,171,171,147,11,42490,61,145.26,-4.74,0.5,150,0,0,1E4842AF-2E93-41CD-B8CA-AA5D6928F260,145.26,-4.74,0,0,0,0,0,0,145.26,0,0,0,0,145.26,FALSE,0,0,0,0
2802,94,43927.90508,294,177,11,63,5,6982,1,94,94,94,43815,1,1,177,177,147,11,43921,61,62.03,-22.97,0.5,85,0,0,6424B133-F7EA-49D3-B4B7-E33B3C05B922,62.03,-22.97,0,0,0,0,0,0,62.03,0,0,0,0,62.03,FALSE,0,0,0,0
2803,94,43927.90508,295,177,11,63,5,9659,1,94,94,94,43816,1,1,177,177,147,11,43921,61,62.03,-22.97,0.5,85,0,0,4DBE824A-77C7-4ACC-A450-937CA957090B,62.03,-22.97,0,0,0,0,0,0,62.03,0,0,0,0,62.03,FALSE,0,0,0,0
2804,94,43927.90508,292,177,11,63,5,9237,1,94,94,94,43783,1,1,177,177,147,11,43921,61,62.03,-22.97,0.5,85,0,0,761DE521-47A6-4D4C-A672-9B334D4F7E6A,62.03,-22.97,0,0,0,0,0,0,62.03,0,0,0,0,62.03,FALSE,0,0,0,0
2805,94,43437.89979,1577,189,8,64,5,4260,1,94,94,94,43430,1,1,189,189,147,8,43434,61,54.27,-20.73,0.5,75,0,0,FBFB0DBD-7AD5-42BD-9F5A-15E2083E4BFB,54.27,-20.73,0,0,0,0,0,0,54.27,0,0,0,0,54.27,FALSE,0,0,0,0
2806,75,41764.83797,1322,160,7,71,49,6588,1,76,76,61,41577,1,1,160,160,147,7,41759,61,16.84,-10.66,0.22,27.5,0,0,60788542-AA67-4C6C-8FE3-3DCF3A1E021B,16.84,-10.66,0,0,0,0,0,0,16.84,0,0,0,0,16.84,FALSE,0,0,0,0
2807,75,41764.84463,21,551,6,72,49,6472,1,49,49,61,41584,1,1,551,551,147,6,41759,61,34.13,2.88,0.25,31.25,0,0,1F761C3C-CEC6-4BE4-BAC0-5681D62E3D49,34.13,2.88,0,0,0,0,0,0,34.13,0,0,0,0,34.13,FALSE,0,0,0,0
2808,75,41764.84064,22,144,5,73,49,9893,1,49,49,61,41585,1,1,144,144,147,5,41759,61,31.41,0.16,0.25,31.25,0,0,39D23663-9969-4C92-92F2-A9DFB68ADEBF,31.41,0.16,0,0,0,0,0,0,31.41,0,0,0,0,31.41,FALSE,0,0,0,0
2810,58,43040.83566,524,205,14,79,44,7688,1,58,58,58,42979,1,1,205,205,147,14,43039,102,26.4,-18.6,0.3,45,0,0,DAD608EF-91C3-4870-9D28-4EC712776DC5,26.4,-18.6,0,0,0,0,0,0,26.4,0,0,0,0,26.4,FALSE,0,0,0,0
2812,58,43136.79427,525,208,14,79,44,6793,1,58,58,58,43125,1,1,208,208,147,14,43131,102,409.93,-227.57,4.25,637.5,0,0,16D391C8-3796-4D44-82C3-422005F345B8,409.93,-227.57,0,0,0,0,0,0,409.93,0,0,0,0,409.93,FALSE,0,0,0,0
2813,58,43136.79427,515,208,14,79,47,8785,1,58,58,58,43126,2,1,208,208,147,14,43131,102,154.33,-85.67,1.6,240,0,0,CA442D88-825C-40D3-BD32-6F02D77D8625,154.33,-85.67,0,0,0,0,0,0,154.33,0,0,0,0,154.33,FALSE,0,0,0,0
2814,58,43040.83566,522,205,14,79,44,7346,1,58,58,58,43032,1,1,205,205,147,14,43039,102,356.42,-251.08,4.05,607.5,0,0,50AE5865-B222-42F3-9A2F-94844768E45A,356.42,-251.08,0,0,0,0,0,0,356.42,0,0,0,0,356.42,FALSE,0,0,0,0
2815,58,43136.79427,529,208,14,79,44,2281,1,58,58,58,43130,1,1,208,208,147,14,43131,102,53.05,-29.45,0.55,82.5,0,0,F92499A6-4B85-4FD1-B288-0BC1704DE73C,53.05,-29.45,0,0,0,0,0,0,53.05,0,0,0,0,53.05,FALSE,0,0,0,0
2816,58,43074.69558,528,206,14,79,44,4133,1,58,58,58,43046,1,1,206,206,147,14,43069,102,52.16,-37.84,0.6,90,0,0,2724D9B1-4EC0-4FD0-9F2B-DB48D8780187,52.16,-37.84,0,0,0,0,0,0,52.16,0,0,0,0,52.16,FALSE,0,0,0,0
2817,73,43164.73839,1054,209,14,79,2,6234,1,58,58,58,43140,1,1,209,209,147,14,43159,102,35.85,-9.15,0.3,45,0,0,17579A65-A0A1-4754-B05B-2EE3657A11BC,35.85,-9.15,0,0,0,0,0,0,35.85,0,0,0,0,35.85,FALSE,0,0,0,0
2818,58,43348.92859,520,215,14,96,44,8055,1,58,58,58,43339,1,1,215,215,147,14,43343,102,36,-9,0.3,45,0,0,979F471B-97CF-4C5F-8887-BECD39A6490D,36,-9,0,0,0,0,0,0,36,0,0,0,0,36,FALSE,0,0,0,0
2819,94,43898.00571,1051,124,4,77,20,2142,1,76,76,76,43880,1,1,124,124,147,4,43889,102,51.8,-23.2,0.3,75,0,0,4713A5F6-26C0-490B-9F6D-A186FFCED183,51.8,-23.2,0,0,0,0,0,0,51.8,0,0,0,0,51.8,FALSE,0,0,0,0
2820,73,43164.73839,517,209,14,99,49,2364,1,58,58,58,43146,1,1,209,209,147,14,43159,102,89.63,-22.87,0.75,112.5,0,0,6B27F766-01B6-4A68-834E-FD8737B7FB09,89.63,-22.87,0,0,0,0,0,0,89.63,0,0,0,0,89.63,FALSE,0,0,0,0
2821,76,43183.5644,24,199,10,18,47,7195,1,76,76,61,43152,2,1,199,199,147,10,43183,102,47.16,-12.84,0.3,60,0,0,02AF8106-0611-4193-929E-788615E0656B,47.16,-12.84,0,0,0,0,0,0,47.16,0,0,0,0,47.16,FALSE,0,0,0,0
2822,73,43258.61192,1015,212,14,79,2,9138,1,58,58,61,43241,1,1,212,212,147,14,43257,102,154.08,-33.42,1.25,187.5,0,0,38F59B65-07AD-498C-8B1C-3090700AE0DD,154.08,-33.42,0,0,0,0,0,0,154.08,0,0,0,0,154.08,FALSE,0,0,0,0
2823,58,43381.89902,1016,216,14,79,2,8674,1,58,58,61,43356,1,1,216,216,147,14,43373,102,27.65,-2.35,0.2,30,0,0,1384C454-130D-4B12-BC58-757C03113876,27.65,-2.35,0,0,0,0,0,0,27.65,0,0,0,0,27.65,FALSE,0,0,0,0
2824,94,42744.6998,300,185,8,64,5,8466,1,94,94,94,42695,1,1,185,185,147,8,42735,102,84,-126,1.5,210,0,0,F6B9A891-4A64-45BB-8E26-0EE9DE9E43D4,84,-126,0,0,0,0,0,0,84,0,0,0,0,84,FALSE,0,0,0,0
2825,94,43098.65051,302,187,8,64,5,7782,1,94,94,94,43075,1,1,187,187,147,8,43098,102,15.58,-21.92,0.25,37.5,0,0,DC42836A-3122-4F96-B532-07F8AF4FDA79,15.58,-21.92,0,0,0,0,0,0,15.58,0,0,0,0,15.58,FALSE,0,0,0,0
2826,58,43221.83189,526,211,14,79,44,2508,1,58,58,58,43213,1,1,211,211,147,14,43220,102,32.53,-4.97,0.25,37.5,0,0,6729372F-BE93-4E92-85AB-239AC51FFF94,32.53,-4.97,0,0,0,0,0,0,32.53,0,0,0,0,32.53,FALSE,0,0,0,0
2827,94,42744.6998,299,185,8,64,5,9922,1,94,94,94,42690,1,1,185,185,147,8,42735,102,56,-84,1,140,0,0,0923D7B9-A898-4294-84F8-F4E7BD216313,56,-84,0,0,0,0,0,0,56,0,0,0,0,56,FALSE,0,0,0,0
2828,58,43040.83566,521,205,14,79,44,7710,1,58,58,58,43019,1,1,205,205,147,14,43039,102,88.01,-61.99,1,150,0,0,920C5257-0DA6-4902-BCD8-9735CEA4DFD1,88.01,-61.99,0,0,0,0,0,0,88.01,0,0,0,0,88.01,FALSE,0,0,0,0
2829,58,43040.83566,523,205,14,79,44,7172,1,58,58,58,43033,1,1,205,205,147,14,43039,102,88.01,-61.99,1,150,0,0,EC2D9DB9-95B1-43A3-A4E6-E9424EABC305,88.01,-61.99,0,0,0,0,0,0,88.01,0,0,0,0,88.01,FALSE,0,0,0,0
